URL,Year,School,Conf,Class,Pos,G,college_solo_tackles,college_assisted_tackle,college_total_tackles,college_tackles_for_loss,college_sk,college_int,college_int_yds,college_int_td,college_passes_defended,college_fumbles_recov,college_fumbles_recov_yds,college_fumbles_recov_td,college_fumbles_forced
https://www.sports-reference.com/cfb/players/jamar-adams-1.html,,Michigan,Big Ten,,,38.0,100.0,66.0,166.0,6.5,2.0,4.0,58.0,0.0,2.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/jameel-mcclain-1.html,,Syracuse,Big East,,,34.0,88.0,78.0,166.0,21.5,12.0,1.0,38.0,0.0,3.0,0.0,0.0,0.0,1.0
https://www.sports-reference.com/cfb/players/james-mcclinton-1.html,,Kansas,Big 12,,,37.0,54.0,63.0,117.0,30.0,8.5,1.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0
https://www.sports-reference.com/cfb/players/jamie-silva-1.html,,Boston College,ACC,,,50.0,179.0,90.0,269.0,15.0,3.5,14.0,148.0,1.0,0.0,0.0,51.0,1.0,0.0
https://www.sports-reference.com/cfb/players/jason-jones-1.html,,Eastern Michigan,MAC,,,45.0,100.0,74.0,174.0,50.0,14.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0
https://www.sports-reference.com/cfb/players/jason-shirley-1.html,,Fresno State,WAC,,,24.0,17.0,24.0,41.0,11.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
https://www.sports-reference.com/cfb/players/jeremy-geathers-1.html,,UNLV,MWC,,,23.0,37.0,35.0,72.0,16.0,11.0,0.0,0.0,0.0,1.0,1.0,67.0,1.0,4.0
https://www.sports-reference.com/cfb/players/jeremy-thompson-1.html,,Wake Forest,ACC,,,46.0,68.0,28.0,96.0,17.5,7.5,2.0,86.0,1.0,4.0,0.0,0.0,0.0,2.0
https://www.sports-reference.com/cfb/players/jerod-mayo-1.html,,Tennessee,SEC,,,32.0,143.0,93.0,236.0,21.0,6.5,1.0,34.0,1.0,1.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/joe-clermond-1.html,,Pitt,Big East,,,34.0,68.0,46.0,114.0,33.5,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
https://www.sports-reference.com/cfb/players/joey-larocque-1.html,,Oregon State,Pac-10,,,27.0,98.0,86.0,184.0,17.0,3.0,3.0,73.0,1.0,0.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/johnny-dingle-1.html,,West Virginia,Big East,,,37.0,52.0,27.0,79.0,28.0,14.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0
https://www.sports-reference.com/cfb/players/jonathan-goff-1.html,,Vanderbilt,SEC,,,35.0,171.0,98.0,269.0,15.5,6.5,3.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/jonathan-hefney-1.html,,Tennessee,SEC,,,51.0,173.0,84.0,257.0,8.5,0.0,10.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/jonathan-wilhite-1.html,,Auburn,SEC,,,34.0,83.0,19.0,102.0,2.5,2.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
https://www.sports-reference.com/cfb/players/jonathan-zenon-1.html,,LSU,SEC,,,40.0,57.0,33.0,90.0,2.5,0.0,9.0,170.0,3.0,0.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/jordon-dizon-1.html,,Colorado,Big 12,,,38.0,220.0,129.0,349.0,28.0,11.5,2.0,79.0,1.0,1.0,0.0,0.0,0.0,1.0
https://www.sports-reference.com/cfb/players/josh-barrett-1.html,,Arizona State,Pac-10,,,46.0,109.0,48.0,157.0,14.5,3.0,6.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/justin-king-1.html,,Penn State,Big Ten,,,38.0,67.0,23.0,90.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/justin-mckinney-1.html,,Kansas State,Big 12,,,36.0,114.0,43.0,157.0,7.5,1.0,6.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/justin-tryon-1.html,,Arizona State,Pac-10,,,26.0,80.0,23.0,103.0,3.5,1.0,4.0,102.0,1.0,0.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/keith-rivers-1.html,,USC,Pac-10,,,49.0,127.0,88.0,215.0,15.5,3.0,2.0,36.0,0.0,6.0,0.0,0.0,0.0,4.0
https://www.sports-reference.com/cfb/players/kennard-cox-1.html,,Pitt,Big East,,,33.0,58.0,29.0,87.0,1.0,0.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/kenny-iwebema-1.html,,Iowa,Big Ten,,,41.0,58.0,45.0,103.0,20.0,13.5,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0
https://www.sports-reference.com/cfb/players/kenny-phillips-1.html,,Miami (FL),ACC,,,34.0,133.0,70.0,203.0,13.5,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/kentwan-balmer-1.html,,North Carolina,ACC,,,33.0,53.0,39.0,92.0,17.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/landon-cohen-1.html,,Ohio,MAC,,,37.0,61.0,66.0,127.0,36.5,5.5,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0
https://www.sports-reference.com/cfb/players/larry-grant-1.html,,Ohio State,Big Ten,,,25.0,43.0,26.0,69.0,10.0,5.5,2.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/lawrence-jackson-1.html,,USC,Pac-10,,,52.0,89.0,59.0,148.0,40.5,24.5,2.0,22.0,0.0,9.0,0.0,0.0,0.0,6.0
https://www.sports-reference.com/cfb/players/leodis-mckelvin-1.html,,Troy,Sun Belt,,,48.0,123.0,25.0,148.0,4.5,1.0,4.0,62.0,1.0,0.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/letroy-guion-1.html,,Florida State,ACC,,,23.0,29.0,27.0,56.0,10.5,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
https://www.sports-reference.com/cfb/players/lionel-dotson-1.html,,Arizona,Pac-10,,,33.0,61.0,41.0,102.0,11.0,7.5,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0
